numero_ata;numero_item;codigo_unidade;nome_unidade;tipo_participacao;qtd_reservada;saldo_remanejamento;qtd_empenhada;saldo_empenho;data_atualizacao_saldo
00092/2025;00057;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;6.0;6.0;;;
00092/2025;00057;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;10.0;10.0;;;
00092/2025;00057;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;6.0;6.0;;;
00092/2025;00057;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;10.0;0.0;10.0;0.0;2026-02-09T11:11:23
00092/2025;00057;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;10.0;0.0;10.0;0.0;2025-12-26T17:13:50
00092/2025;00057;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;10.0;0.0;10.0;0.0;2025-12-26T17:13:12
00092/2025;00058;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;100.0;0.0;100.0;0.0;2026-01-09T09:51:26
00092/2025;00058;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;100.0;100.0;;;
00092/2025;00058;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;200.0;200.0;;;
00092/2025;00058;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;100.0;100.0;;;
00092/2025;00058;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;200.0;200.0;;;
00092/2025;00058;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;100.0;0.0;100.0;0.0;2025-12-26T17:13:50
00092/2025;00058;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;200.0;0.0;200.0;0.0;2025-12-26T17:13:12
00092/2025;00059;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;6.0;0.0;6.0;0.0;2026-01-09T09:51:26
00092/2025;00059;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;6.0;6.0;;;
00092/2025;00059;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;6.0;6.0;;;
00092/2025;00059;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;6.0;6.0;;;
00092/2025;00059;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;10.0;0.0;10.0;0.0;2026-02-09T11:11:23
00092/2025;00059;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;10.0;0.0;10.0;0.0;2025-12-26T17:13:50
00092/2025;00059;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;10.0;0.0;10.0;0.0;2025-12-26T17:13:12
00092/2025;00060;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;0.0;1.0;0.0;2026-01-09T09:51:26
00092/2025;00060;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;5.0;5.0;;;
00092/2025;00060;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;2.0;2.0;;;
00092/2025;00060;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;5.0;5.0;;;
00092/2025;00060;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00060;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:50
00092/2025;00060;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:12
00092/2025;00061;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;0.0;1.0;0.0;2026-01-09T09:51:26
00092/2025;00061;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;10.0;10.0;;;
00092/2025;00061;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;2.0;2.0;;;
00092/2025;00061;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;10.0;10.0;;;
00092/2025;00061;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00061;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:50
00092/2025;00061;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:12
00092/2025;00062;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;0.0;1.0;0.0;2026-01-09T09:51:26
00092/2025;00062;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;1.0;;;
00092/2025;00062;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;2.0;2.0;;;
00092/2025;00062;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00062;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00062;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:50
00092/2025;00062;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:12
00092/2025;00063;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;2.0;2.0;;;
00092/2025;00063;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00063;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00063;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:50
00092/2025;00063;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:12
00092/2025;00081;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;1.0;;;
00092/2025;00081;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;1.0;1.0;;;
00092/2025;00081;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00081;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00081;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1.0;1.0;;;
00092/2025;00082;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;3.0;3.0;;;
00092/2025;00082;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;3.0;3.0;;;
00092/2025;00082;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2.0;2.0;;;
00092/2025;00082;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;3.0;3.0;;;
00092/2025;00082;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6.0;6.0;;;
00092/2025;00082;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5.0;5.0;;;
00092/2025;00082;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2.0;2.0;;;
00092/2025;00082;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2.0;2.0;;;
00092/2025;00083;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;3.0;3.0;;;
00092/2025;00083;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;5.0;5.0;;;
00092/2025;00083;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;3.0;3.0;;;
00092/2025;00083;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;3.0;3.0;;;
00092/2025;00083;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;3.0;3.0;;;
00092/2025;00083;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;2.0;2.0;;;
00092/2025;00083;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5.0;5.0;;;
00092/2025;00083;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;3.0;3.0;;;
00092/2025;00083;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;3.0;3.0;;;
00092/2025;00084;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;3.0;3.0;;;
00092/2025;00084;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1.0;1.0;;;
00092/2025;00084;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:50
00092/2025;00084;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:13:12
00093/2024;00014;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1.0;1.0;;;
00093/2024;00014;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;1.0;;;
00093/2024;00014;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;1.0;;;
00093/2024;00014;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00093/2024;00014;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;1.0;;;
00093/2025;00073;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;1.0;1.0;;;
00093/2025;00073;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1.0;1.0;;;
00093/2025;00073;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2.0;2.0;;;
00094/2024;00005;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;8.0;8.0;;;
00094/2024;00005;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;8.0;8.0;;;
00094/2024;00005;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00094/2024;00005;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2.0;2.0;;;
00094/2024;00005;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;10.0;10.0;;;
00094/2024;00005;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;12.0;12.0;;;
00094/2024;00005;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;2.0;2.0;;;
00094/2024;00005;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;9.0;4.0;5.0;4.0;2025-06-20T18:23:41
00094/2025;00001;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1.0;1.0;;;
00094/2025;00001;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;1.0;;;
00094/2025;00001;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;1.0;;;
00094/2025;00001;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;1.0;1.0;;;
00094/2025;00001;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1.0;1.0;;;
00094/2025;00001;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1.0;1.0;;;
00094/2025;00001;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1.0;1.0;;;
00094/2025;00001;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2.0;2.0;;;
00094/2025;00001;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1.0;1.0;;;
00094/2025;00001;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1.0;1.0;;;
00094/2025;00003;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;20.0;0.0;20.0;0.0;2025-12-26T15:16:56
00094/2025;00003;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;5.0;5.0;;;
00094/2025;00003;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;5.0;5.0;;;
00094/2025;00003;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;5.0;5.0;;;
00094/2025;00003;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;20.0;0.0;20.0;0.0;2025-12-26T15:15:51
00094/2025;00003;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;20.0;20.0;;;
00094/2025;00003;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20.0;20.0;;;
00094/2025;00003;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;20.0;20.0;;;
00094/2025;00003;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;50.0;0.0;50.0;0.0;2025-12-26T15:15:51
00094/2025;00004;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;150.0;0.0;150.0;0.0;2025-12-26T15:16:56
00094/2025;00004;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;150.0;150.0;;;
00094/2025;00004;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;110.0;110.0;;;
00094/2025;00004;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;30.0;30.0;;;
00094/2025;00004;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;150.0;150.0;;;
00094/2025;00004;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;150.0;150.0;;;
00094/2025;00004;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;150.0;150.0;;;
00094/2025;00004;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;150.0;150.0;;;
00094/2025;00004;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;150.0;150.0;;;
00094/2025;00004;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;50.0;0.0;50.0;0.0;2025-12-26T15:15:51
00094/2025;00016;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;3.0;0.0;3.0;0.0;2025-12-26T15:16:56
00094/2025;00016;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;4.0;4.0;;;
00094/2025;00016;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;4.0;4.0;;;
00094/2025;00016;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;7.0;7.0;;;
00094/2025;00016;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;4.0;4.0;;;
00094/2025;00016;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;2.0;0.0;2.0;0.0;2026-02-09T10:55:50
00094/2025;00016;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;3.0;3.0;;;
00094/2025;00017;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;3.0;0.0;3.0;0.0;2025-12-26T15:16:56
00094/2025;00017;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;2.0;2.0;;;
00094/2025;00017;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2.0;2.0;;;
00094/2025;00017;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00094/2025;00017;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2.0;2.0;;;
00094/2025;00017;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;2.0;0.0;2.0;0.0;2026-02-09T10:55:50
00094/2025;00017;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;1.0;;;
00094/2025;00018;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;3.0;0.0;3.0;0.0;2025-12-26T15:16:56
00094/2025;00018;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;5.0;5.0;;;
00094/2025;00019;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;3.0;3.0;;;
00094/2025;00020;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;7.0;0.0;7.0;0.0;2025-12-26T15:16:56
00094/2025;00020;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;7.0;7.0;;;
00094/2025;00020;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;7.0;0.0;7.0;0.0;2025-12-26T15:15:51
00094/2025;00020;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;7.0;0.0;7.0;0.0;2025-12-26T15:15:51
00094/2025;00020;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;7.0;0.0;7.0;0.0;2026-02-09T10:55:50
00094/2025;00020;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;7.0;7.0;;;
00095/2024;00017;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1.0;1.0;;;
00095/2024;00017;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;1.0;;;
00095/2024;00017;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2.0;1.0;1.0;1.0;2025-11-28T19:31:17
00095/2024;00017;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00095/2024;00017;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1.0;1.0;;;
00095/2024;00017;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;1.0;;;
00095/2025;00072;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;200.0;200.0;;;
00095/2025;00072;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00095/2025;00072;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;100.0;100.0;;;
00095/2025;00072;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;100.0;100.0;;;
00095/2025;00072;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;100.0;0.0;100.0;0.0;2025-12-26T17:15:53
00095/2025;00072;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;100.0;0.0;100.0;0.0;2025-12-26T17:15:12
00096/2024;00012;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1.0;1.0;;;
00096/2024;00012;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;1.0;;;
00096/2024;00012;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;1.0;;;
00096/2024;00012;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00096/2024;00012;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;1.0;;;
00096/2024;00012;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1.0;1.0;;;
00096/2024;00013;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1.0;1.0;;;
00096/2024;00013;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;1.0;;;
00096/2024;00013;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;1.0;;;
00096/2024;00013;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00096/2024;00013;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;1.0;;;
00096/2024;00013;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1.0;1.0;;;
00096/2024;00015;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1.0;1.0;;;
00096/2024;00015;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;1.0;;;
00096/2024;00015;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;1.0;;;
00096/2024;00015;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00096/2024;00015;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;1.0;;;
00096/2024;00018;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1.0;1.0;;;
00096/2024;00018;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;1.0;;;
00096/2024;00018;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;2.0;2.0;;;
00096/2024;00018;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00096/2024;00018;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1.0;1.0;;;
00096/2024;00027;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2.0;2.0;;;
00096/2024;00027;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;10.0;10.0;;;
00096/2024;00027;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;15.0;15.0;;;
00096/2024;00027;158123;INSTITUTO FED CIENCIA TECNOL SUDESTE MG;PARTICIPANTE;20.0;0.0;20.0;0.0;2025-06-20T18:23:44
00096/2024;00027;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00096/2024;00027;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2.0;2.0;;;
00096/2024;00027;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;40.0;40.0;;;
00096/2025;00036;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;2.0;0.0;2.0;0.0;2025-12-26T17:17:04
00096/2025;00036;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1.0;1.0;;;
00096/2025;00036;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;2.0;0.0;2.0;0.0;2025-12-26T17:17:04
00096/2025;00036;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2.0;2.0;;;
00096/2025;00036;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1.0;1.0;;;
00096/2025;00036;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;2.0;2.0;;;
00096/2025;00036;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2.0;0.0;2.0;0.0;2025-12-26T17:22:25
00096/2025;00036;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1.0;1.0;;;
00096/2025;00036;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-12-26T17:17:04
00097/2024;00005;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;40.0;0.0;40.0;0.0;2025-06-20T19:47:38
00097/2024;00005;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;20.0;20.0;;;
00097/2024;00005;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00097/2024;00005;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;120.0;120.0;;;
00097/2024;00005;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;40.0;40.0;;;
00097/2024;00005;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;40.0;40.0;;;
00097/2024;00005;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;60.0;60.0;;;
00097/2024;00005;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;80.0;80.0;;;
00097/2025;00028;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1.0;1.0;;;
00097/2025;00028;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1.0;1.0;;;
00097/2025;00028;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00097/2025;00028;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1.0;1.0;;;
00097/2025;00028;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1.0;1.0;;;
00097/2025;00028;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1.0;1.0;;;
00097/2025;00028;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;1.0;0.0;1.0;0.0;2025-10-29T10:14:31
00097/2025;00028;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;3.0;3.0;;;
00098/2024;00010;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;4.0;4.0;;;
00098/2024;00010;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00098/2024;00010;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;4.0;4.0;;;
00098/2024;00010;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4.0;4.0;;;
00098/2024;00010;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;4.0;4.0;;;
00098/2024;00010;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;4.0;4.0;;;
00098/2024;00012;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;6.0;0.0;6.0;0.0;2025-12-26T16:41:35
00098/2024;00012;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00098/2024;00012;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;6.0;6.0;;;
