id_licitacao_pncp;id_ata_pncp;numero_ata;numero_item;material_cod;material_nome;fornecedor_cnpj;fornecedor_nome;valor_unitario;qtd_homologada;valor_total_item
10673078000120-1-000080/2025;10673078000120-1-000080/2025-000001;00125/2025;00019;19399;Serviços contínuos de COZINHEIRO - 2 POSTOS, a serem executados com regime de dedicação exclusiva de mão de obra, para atendimento da alimentação escolar do  IFMS Campus Ponta Porã.;34421838000170;SETORIAL TERCEIRIZADA LTDA;10009.64;24.0;240231.36
10673078000120-1-000080/2025;10673078000120-1-000080/2025-000001;00125/2025;00020;30180;Serviços contínuos de AUXILIAR DE COZINHA - 3 POSTOS, a serem executados com r egime de dedicação exclusiva de mão de obra, para atendimento da alimentação e scolar do IFMS Campus Ponta Porã.;34421838000170;SETORIAL TERCEIRIZADA LTDA;11899.92;24.0;285598.08
10673078000120-1-000080/2025;10673078000120-1-000080/2025-000001;00125/2025;00021;22861;Serviços contínuos de CHEFE DE COZINHA - 1 POSTO, a serem executados com regim e de dedicação exclusiva de mão de obra, para atendimento da alimentação escol ar do IFMS Campus Ponta Porã.;34421838000170;SETORIAL TERCEIRIZADA LTDA;5065.92;24.0;121582.08
10673078000120-1-000080/2025;10673078000120-1-000080/2025-000001;00125/2025;00022;19399;Serviços contínuos de COZINHEIRO - 2 POSTOS, a serem executados com regime de dedicação exclusiva de mão de obra, para atendimento da alimentação escolar do  IFMS Campus Três Lagoas.;34421838000170;SETORIAL TERCEIRIZADA LTDA;9383.06;24.0;225193.44
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00001;458218;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1798.0;1.0;1798.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00002;458218;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1779.0;7.0;12453.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00003;458218;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1779.0;6.0;10674.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00004;458218;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1779.0;5.0;8895.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00005;458218;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1769.0;6.0;10614.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00006;458218;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1769.0;21.0;37149.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00007;458218;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1789.0;3.0;5367.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00008;458218;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1749.0;3.0;5247.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00009;480928;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;3319.0;8.0;26552.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00011;480928;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;3379.0;20.0;67580.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00012;480928;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;3319.0;10.0;33190.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00013;480930;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 18.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;2668.0;7.0;18676.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00014;480930;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 18.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;2619.0;1.0;2619.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00015;480930;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 18.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;2624.0;1.0;2624.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00016;480930;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 18.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;2634.0;1.0;2634.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00017;480930;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 18.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;2659.0;18.0;47862.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00018;414749;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 9.000 BTU, TENSÃO 220 V, TIPO SPLIT, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO SEM FIO;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1634.0;1.0;1634.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00019;414749;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 9.000 BTU, TENSÃO 220 V, TIPO SPLIT, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO SEM FIO;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;1634.0;3.0;4902.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00022;480929;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 60.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;9599.0;2.0;19198.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00023;480929;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 60.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;9649.0;2.0;19298.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00024;480929;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 60.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;9463.0;11.0;104093.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00025;355748;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 48.000 BTU, TENSÃO 220 V, NÍVEL RUÍDO INTERNO 57 DB, TIPO SPLIT, MODELO TETO/PISO, CARACTERÍSTICAS ADICIONAIS 1 CICLO FRIO, SELO PROCEL, CONTROLE REMOTO SEM FIO;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;8800.0;6.0;52800.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00026;355748;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 48.000 BTU, TENSÃO 220 V, NÍVEL RUÍDO INTERNO 57 DB, TIPO SPLIT, MODELO TETO/PISO, CARACTERÍSTICAS ADICIONAIS 1 CICLO FRIO, SELO PROCEL, CONTROLE REMOTO SEM FIO;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;8800.0;1.0;8800.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00027;355748;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 48.000 BTU, TENSÃO 220 V, NÍVEL RUÍDO INTERNO 57 DB, TIPO SPLIT, MODELO TETO/PISO, CARACTERÍSTICAS ADICIONAIS 1 CICLO FRIO, SELO PROCEL, CONTROLE REMOTO SEM FIO;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;8800.0;7.0;61600.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000001;00167/2025;00028;355748;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 48.000 BTU, TENSÃO 220 V, NÍVEL RUÍDO INTERNO 57 DB, TIPO SPLIT, MODELO TETO/PISO, CARACTERÍSTICAS ADICIONAIS 1 CICLO FRIO, SELO PROCEL, CONTROLE REMOTO SEM FIO;62636961000144;R L ELETRO COMERCIO DE ELETRODOMESTICO LTDA;8800.0;11.0;96800.0
10673078000120-1-000097/2025;10673078000120-1-000097/2025-000002;00169/2025;00020;480929;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 60.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT;21613975000165;TECNOBLU COMERCIO DE REFRIGERACAO LTDA;9799.99;1.0;9799.99
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000004;00124/2025;00005;215590;CERA ABELHA, TIPO CERA ALVEOLADA, APLICAÇÃO APICULTURA, COR NATURAL;02634530000117;C M C DO BRASIL LTDA;95.19;46.0;4378.74
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000004;00124/2025;00007;610343;COLMÉIA, TIPO LANGSTROTH, COMPONENTES 01 NINHO E 02 MELGUEIRAS, PADRÃO CONSTRUTIVO DA MELGUEIRA COMPOSTA POR CAIXA E 10 QUADROS ARAMADOS COM ARAM E, PADRÃOP CONSTRUTIVO DO NINHO COMPOSTO POR CAIXA, TAMPA, FUNDO, REDUTOR DE AL, CARACTERÍSTICAS ADICIONAIS TIPO MOLE CONFECCIONADOS EM MADEIRA SECA EM ESTU, APLICAÇÃO APICULTURA;02634530000117;C M C DO BRASIL LTDA;466.73;40.0;18669.2
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000001;00121/2025;00013;398229;FERTILIZANTE NATURAL, COMPOSIÇÃO QUÍMICA P205 12 A 14% DE FÓSFORO, TIPO FOSFATO DE ROCHA, APRESENTAÇÃO PÓ;53876295000120;ELCO SOLUCOES EM INVESTIMENTOS LTDA;6.4;3000.0;19200.0
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000001;00121/2025;00022;381384;ESPINOSADE, CONCENTRAÇÃO 48% P/V, APRESENTAÇÃO SUSPENSÃO CONCENTRADA, NÚMERO DE REFERÊNCIA QUÍMICA CAS 168316-95-8;53876295000120;ELCO SOLUCOES EM INVESTIMENTOS LTDA;2145.0;25.0;53625.0
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000001;00121/2025;00031;468723;SUBSTRATO AGRÍCOLA, CARACTERÍSTICAS ADICIONAIS SUBSTRATO BALANCEADO E INSENTO DE PRAGAS E DOENÇA S, APLICAÇÃO PRODUÇÃO DE MUDAS, MATERIAL FIBRA DE COCO, CASCA DE PINUS MOÍDA E COMPOSTADA,;53876295000120;ELCO SOLUCOES EM INVESTIMENTOS LTDA;19.0;5500.0;104500.0
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000005;00126/2025;00032;357865;SULFATO DE POTÁSSIO, PESO MOLECULAR 174,26 G/MOL, ASPECTO FÍSICO CRISTAIS BRANCOS, INODOROS, FÓRMULA QUÍMICA K2SO4, GRAU DE PUREZA PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7778-80-5;08407726000155;SEMENTEK COMERCIO E REPRESENTACOES LTDA;11.4;900.0;10260.0
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000007;00128/2025;00051;443871;FORMALDEÍDO (FORMOL), ASPECTO FÍSICO LÍQUIDO INCOLOR, LÍMPIDO, CONCENTRAÇÃO À 10%, CARACTERISTICA ADICIONAL EM SOLUÇÃO AQUOSA TAMPONADA;07944100000115;PROC9 INDUSTRIA QUIMICA LTDA;13.99;50.0;699.5
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000002;00132/2025;00081;253066;"TRADO, MATERIAL AÇO, TIPO HELICOIDAL, DIÂMETRO 1 POL, APLICAÇÃO PERFURAÇÃO DO SOLO, CARACTERÍSTICAS ADICIONAIS HASTE EM TUBO GALVANIZADO DE 1M X 3/4"" DE DIÂMETR O";21352262000195;STOP LAB DISTRIBUIDORA LTDA;980.0;21.0;20580.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000007;00137/2025;00013;411764;BARRA MAGNÉTICA, MATERIAL REVESTIDA EM PTFE, FORMATO POLIGONAL, CARACTERÍSTICAS ADICIONAIS LISA, DIMENSÕES CERCA DE 7 X 40 MM;11301724000191;QUALY COMERCIAL LTDA;14.94;177.0;2644.38
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000007;00137/2025;00042;427021;FRASCO LABORATÓRIO, TIPO REAGENTE, MATERIAL VIDRO, CAPACIDADE 250 ML, TIPO BOCA BOCA LARGA, TIPO TAMPA ROLHA DE VIDRO;11301724000191;QUALY COMERCIAL LTDA;18.66;190.0;3545.4
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000007;00137/2025;00043;427021;FRASCO LABORATÓRIO, TIPO REAGENTE, MATERIAL VIDRO, CAPACIDADE 250 ML, TIPO BOCA BOCA LARGA, TIPO TAMPA ROLHA DE VIDRO;11301724000191;QUALY COMERCIAL LTDA;18.66;205.0;3825.3
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000007;00137/2025;00049;616169;DENSÍMETRO, TIPO PORTÁTIL, MATERIAL VIDRO, GRADUAÇÃO 1 G/ML, FAIXA ESCALA 0,980/1,110, APLICAÇÃO CALCULO DO TEOR ALCOOLICO E ATENUAÇÃO DA CERVEJA, CARACTERÍSTICAS ADICIONAIS CALIBRADO A 20°C, COMPRIMENTO 290 MM;11301724000191;QUALY COMERCIAL LTDA;479.99;12.0;5759.88
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000007;00137/2025;00055;408335;PAPEL DE FILTRO, TIPO QUANTITATIVO, DIÂMETRO CERCA DE 150 MM, TIPO FILTRAÇÃO FILTRAÇÃO RÁPIDA;11301724000191;QUALY COMERCIAL LTDA;83.37;15.0;1250.55
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000007;00137/2025;00058;439248;PAPEL DE FILTRO, TIPO QUALITATIVO, DIÂMETRO CERCA DE 200 MM;11301724000191;QUALY COMERCIAL LTDA;16.4;8.0;131.2
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000007;00137/2025;00083;605822;CONEXÃO HIDRÁULICA, TIPO I TROMPA DE VÁCUO SIMPLES, MATERIAL LATÃO CROMADO, TIPO FIXAÇÃO ROSCÁVEL, APLICAÇÃO FILTRAÇÃO A VÁCUO, CARACTERÍSTICAS ADICIONAIS 1 DIÂMETRO EXTERNO: 9X16 MM, TUBO DE SUCÇÃO: 5X16 M M;11301724000191;QUALY COMERCIAL LTDA;137.85;4.0;551.4
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000004;00134/2025;00053;426805;MICROSCÓPIO, TIPO DE ANÁLISE ÓTICO, TIPO TRINOCULAR, INVERTIDO, AUMENTO OCULAR ATÉ 15X, COMPONENTES COM SUPORTE PARA PLACA DE PETRI, OUTROS COMPONENTES COM FILTROS, ADICIONAL INCLINAÇÃO ATÉ 45°;05239149000141;SAM INFORMATICA E EQUIPAMENTOS LTDA;14998.0;10.0;149980.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000006;00136/2025;00032;424147;CUBA LABORATÓRIO, MATERIAL VIDRO, TIPO VERTICAL, TAMANHO P/ PLACAS 20 X 20 CM, ACESSÓRIOS C/ TAMPA;13213516000166;SAINT VALLEN BIOTECNOLOGIA LTDA;2059.99;9.0;18539.91
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000003;00123/2025;00001;426587;ÁCIDO BÓRICO, ASPECTO FÍSICO CRISTAL INCOLOR OU PÓ/GRÂNULO BRANCO, INODORO, PESO MOLECULAR 61,83 G/MOL, COMPOSIÇÃO QUÍMICA H3BO3, GRAU DE PUREZA PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS ISO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 10043-35-3;49506242000140;HALOGENN QUIMICA CIENTIFICA COMERCIO LTDA;31.99;13.0;415.87
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000003;00123/2025;00054;413895;ÁLCOOL ETÍLICO, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, VOLÁTIL, TEOR ALCOÓLICO MÍNIMO DE 95 °GL (95% V/V) A 20 °C, FÓRMULA QUÍMICA C2H5OH, PESO MOLECULAR 46,07 G/MOL, CARACTERÍSTICA ADICIONAL HIDRATADO, REAGENTE P/ ESPECTROSCOPIA UV E HPLC, NÚMERO DE REFERÊNCIA QUÍMICA CAS 64-17-5;49506242000140;HALOGENN QUIMICA CIENTIFICA COMERCIO LTDA;15.99;100.0;1599.0
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000003;00123/2025;00055;433966;ÁLCOOL METÍLICO, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, ODOR CARACTERÍSTICO, FÓRMULA QUÍMICA CH3OH, PESO MOLECULAR 32,04 G/MOL, GRAU DE PUREZA PUREZA MÍNIMA DE 99,9%, CARACTERÍSTICA ADICIONAL GRAU LC-MS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 67-56-1;49506242000140;HALOGENN QUIMICA CIENTIFICA COMERCIO LTDA;17.99;100.0;1799.0
10673078000120-1-000076/2025;10673078000120-1-000076/2025-000009;00130/2025;00008;105570;Casa Vegetação / Estufa Agrícola Nome: Casa Vegetacao / Estufa Agricola - Sist e -Características adicionais:  Estufa agrícola. Tipo: casa de vegetação. Dime nsões mínimas de 8m de largura, 12m de comprimento e 3m de altura Cobertura co m filme agrícola com proteção UV 150mm nas laterais, frontais e laterais, tela  de sombreamento no teto e tela antiafídeo nas laterais.;35565446000148;JS DA SILVA COMERCIO E SERVICOS LTDA;28800.0;10.0;288000.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000019;00149/2025;00048;415951;INCUBADORA LABORATÓRIO, AJUSTE AJUSTE DIGITAL, C/ PAINEL DE CONTROLE, TIPO* BOD, VOLUME CERCA DE 200 L, TEMPERATURA CONTROLE DE TEMPERATURA ATÉ 50 °C, ADICIONAL COM VEDAÇÃO, OUTROS COMPONENTES ATÉ 3 PRATELEIRAS;05030339000154;FONTES E ARAUJO LTDA;6492.0;4.0;25968.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000022;00152/2025;00015;413314;INCUBADORA LABORATÓRIO, AJUSTE AJUSTE DIGITAL, C/ PAINEL DE CONTROLE, TIPO* BOD, COM FOTOPERÍODO, VOLUME CERCA DE 350 L, TEMPERATURA CONTROLE TEMPERATURA ATÉ 60 °C, ADICIONAL COM VEDAÇÃO, COMPONENTES ATÉ 10 PRATELEIRAS;44841520000283;ELO SCIENTIFIC INDUSTRIA E COMERCIO LTDA;7000.0;7.0;49000.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000022;00152/2025;00018;403759;CAPELA FLUXO LAMINAR, MATERIAL BASE AÇO INOXIDÁVEL, TIPO CLASSE II A1, HEPA, CARACTERÍSTICAS ADICIONAIS EFICIÊNCIA 99,99%, PARTÍCULAS 0,3 MICRON;44841520000283;ELO SCIENTIFIC INDUSTRIA E COMERCIO LTDA;10500.0;4.0;42000.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000010;00140/2025;00056;424756;PAPEL DE FILTRO, TIPO QUANTITATIVO, DIÂMETRO CERCA DE 185 MM, TIPO FILTRAÇÃO FILTRAÇÃO LENTA;49649839000144;MWV DISTRIBUIDORA LTDA;130.0;17.0;2210.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000010;00140/2025;00062;623487;MODELO ANATÔMICO PARA FINS DIDÁTICOS, TIPO 1 MODELO ANATÔMICO DE UMA FÊMEA BOVINA, MATERIAL RESINA PLÁSTICA, TAMANHO 85 X 54 X 28 CM, APLICAÇÃO AULA PRÁTICA, COMPONENTES 2 PARTES, ANATOMIA EXTERNA, SISTEMA MUSCULAR, OUTROS COMPONENTES 15 PEÇAS DESMONTAVEIS, COMPONENTE ADICIONAL SECÇÃO SAGITAL, ACESSÓRIOS COM SUPORTE;49649839000144;MWV DISTRIBUIDORA LTDA;1865.0;4.0;7460.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000010;00140/2025;00068;445371;MATERIAL VETERINÁRIO PARA SAÚDE ANIMAL, TIPO SERINGA AUTOMÁTICA, TIPO PISTOLA, MATERIAL LATÃO CROMADO, COMPONENTE 1 C/ DOSADOR, TUBO DE VIDRO, COMPONENTE 2 MALETA, CAPACIDADE CAPACIDADE 50 ML;49649839000144;MWV DISTRIBUIDORA LTDA;342.0;4.0;1368.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000010;00140/2025;00072;614863;RESPIRADOR, MATERIAL SILICONE, QUANTIDADE PONTOS FIXAÇÃO 5 UN, TAMANHO PEÇA FACIAL ADULTO, APLICAÇÃO POEIRA, NÉVOA, FUMO, VAPOR E AGENTES BIOLÓGICOS, CARACTERÍSTICAS ADICIONAIS TIRAS P/ FIXAÇÃO, TIPO FACIAL INTEIRA, TIPO USO REUTILIZÁVEL, QUANTIDADE VÁLVULAS C/ VÁLVULA DE EXALAÇÃO;49649839000144;MWV DISTRIBUIDORA LTDA;529.0;26.0;13754.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000020;00150/2025;00019;290927;CAÇAROLA, MATERIAL ALUMÍNIO, CAPACIDADE 50 L, CARACTERÍSTICAS ADICIONAIS COM TAMPA;07259386000108;FARED COMERCIAL LTDA;378.0;6.0;2268.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000020;00150/2025;00020;319838;CAÇAROLA, MATERIAL ALUMÍNIO, CAPACIDADE 73 L, ALTURA 26 CM, ESPESSURA 5 MM, CARACTERÍSTICAS ADICIONAIS COM TAMPA E ALÇAS REFORÇADAS, Nº 60, DIÂMETRO 60 CM;07259386000108;FARED COMERCIAL LTDA;610.0;5.0;3050.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000020;00150/2025;00040;465345;FRASCO, MATERIAL POLIPROPILENO, COR INCOLOR, CAPACIDADE 250 ML, APLICAÇÃO USO LABORATORIAL, CARACTERÍSTICAS ADICIONAIS TAMPA ROSQUEADA, BOCA LARGA;07259386000108;FARED COMERCIAL LTDA;5.17;1350.0;6979.5
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000020;00150/2025;00047;242846;BOMBONA, MATERIAL POLIETILENO, CAPACIDADE 20 L, APLICAÇÃO LABORATÓRIO, CARACTERISTICAS ADICIONAIS COM TAMPA;07259386000108;FARED COMERCIAL LTDA;70.0;29.0;2030.0
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000005;00135/2025;00060;388160;PAQUÍMETRO DIGITAL, MATERIAL AÇO INOXIDÁVEL TEMPERADO ALTA RESISTÊNCIA, RESOLUÇÃO 0,01 MM, PRECISÃO +/- 0,05 MM, LEITURA 6 MM, CARACTERÍSTICAS ADICIONAIS INDICAÇÃO CARGA INSUFICIENTE BATERIA;03217016000149;RPF COMERCIAL LTDA;115.99;54.0;6263.46
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000017;00147/2025;00023;416436;CÂMARA CONTAGEM, TIPO P/ AUTOMAÇÃO, MATERIAL PLÁSTICO, PROFUNDIDADE PROFUNDIDADE CERCA DE 0,1 MM, ADICIONAL COM 2 CAMPOS, ESTERILIDADE EMBALAGEM INDIVIDUAL, ESTÉRIL, DESCARTÁVEL;06003551000195;QUALIVIDROS DISTRIBUIDORA LTDA;3561.29;40.0;142451.6
10673078000120-1-000074/2025;10673078000120-1-000074/2025-000030;00160/2025;00022;453434;CALORÍMETRO, COMPONENTES AMOSTRADOR AUTOMÁTICO PARA 34 AMOSTRAS, CAPACIDADE LEITURA-150 A 700 °C, TENSÃO ALIMENTAÇÃO 230 V, FREQÜÊNCIA 50/60 HZ, CARACTERÍSTICAS ADICIONAIS SISTEMA DE REFRIGERAÇÃO INTRACOOLER COM FAIXA D E;01199377000184;AZEHEB INDUSTRIA DE EQUIPAMENTOS LTDA;490.0;8.0;3920.0
